VaccineCentury@Doctors@{'weight': 2}
VaccineCentury@Nurses@{'weight': 1}
VaccineCentury@FrontlineWorkers@{'weight': 1}
VaccineCentury@BharatHasDoneIt@{'weight': 1}
VaccineCentury@TogetherAgainstCorona@{'weight': 1}
VaccineCentury@AzadiKaAmritMahotsav@{'weight': 1}
VaccineCentury@WatchVideo:@{'weight': 1}
VaccineCentury@PMOIndia@{'weight': 3}
VaccineCentury@1Billion@{'weight': 2}
VaccineCentury@Narendramodi@{'weight': 2}
VaccineCentury@COVID_19@{'weight': 1}
VaccineCentury@RailParivar@{'weight': 1}
VaccineCentury@Healthcare@{'weight': 1}
VaccineCentury@Covid@{'weight': 4}
VaccineCentury@ModiHaiToMumkinHai@{'weight': 10}
VaccineCentury@vmukti@{'weight': 1}
VaccineCentury@vaccinedose@{'weight': 1}
VaccineCentury@covid19solution@{'weight': 1}
VaccineCentury@PMNarendraModi@{'weight': 1}
VaccineCentury@ProudIndian@{'weight': 2}
VaccineCentury@WestDelhi@{'weight': 1}
VaccineCentury@Liberals@{'weight': 1}
VaccineCentury@Pakistan@{'weight': 2}
VaccineCentury@Turkey@{'weight': 2}
VaccineCentury@FATF@{'weight': 2}
VaccineCentury@GreyList@{'weight': 1}
VaccineCentury@vaccinedrive@{'weight': 1}
VaccineCentury@india@{'weight': 11}
VaccineCentury@atmanirbharbharat@{'weight': 3}
VaccineCentury@NarendraModiji@{'weight': 2}
VaccineCentury@flyspicejet@{'weight': 1}
VaccineCentury@largestvaccinedri@{'weight': 2}
VaccineCentury@Opinion@{'weight': 1}
VaccineCentury@ASHA@{'weight': 1}
VaccineCentury@भौंक_चमचों_भौंक@{'weight': 1}
VaccineCentury@OneBillionDoses..@{'weight': 1}
VaccineCentury@World🌎@{'weight': 1}
VaccineCentury@Chhattisgarh:@{'weight': 1}
VaccineCentury@Bharat@{'weight': 1}
VaccineCentury@ThankyouModiji@{'weight': 2}
VaccineCentury@LaxmanGadhavi@{'weight': 1}
VaccineCentury@ModiGovernment,@{'weight': 1}
VaccineCentury@CovidVaccine.@{'weight': 1}
VaccineCentury@Opposition@{'weight': 1}
VaccineCentury@ModiGovernmwnt.@{'weight': 1}
VaccineCentury@miracle..@{'weight': 1}
VaccineCentury@BJPGovt@{'weight': 1}
VaccineCentury@ModiGovt?@{'weight': 1}
VaccineCentury@ArnabGoswami@{'weight': 1}
VaccineCentury@ChandigarhThanksModiJi@{'weight': 2}
VaccineCentury@LIVE@{'weight': 2}
VaccineCentury@lockdown@{'weight': 2}
VaccineCentury@covid@{'weight': 2}
VaccineCentury@vaccines@{'weight': 5}
VaccineCentury@RaiseTheirHands@{'weight': 1}
VaccineCentury@KooIndia@{'weight': 1}
VaccineCentury@KooOfTheDay@{'weight': 1}
VaccineCentury@LIVE,@{'weight': 1}
VaccineCentury@100CroreVaccination.@{'weight': 2}
VaccineCentury@Tripura@{'weight': 1}
VaccineCentury@Meghalaya@{'weight': 5}
VaccineCentury@LARGESTVACCINEDRIVE@{'weight': 1}
VaccineCentury@NTAGI@{'weight': 1}
VaccineCentury@Hyderabad.@{'weight': 1}
VaccineCentury@Covid_19.@{'weight': 1}
VaccineCentury@Indian@{'weight': 2}
VaccineCentury@Covidgroundzero@{'weight': 2}
VaccineCentury@IndiaFightsCoronavirus@{'weight': 1}
VaccineCentury@CongratulationsIndia@{'weight': 3}
VaccineCentury@OneBillionDoses@{'weight': 8}
VaccineCentury@mutualfunds@{'weight': 1}
VaccineCentury@investment@{'weight': 1}
VaccineCentury@stockmarket@{'weight': 1}
VaccineCentury@investing@{'weight': 1}
VaccineCentury@finance@{'weight': 1}
VaccineCentury@financialfreedom@{'weight': 1}
VaccineCentury@sip@{'weight': 1}
VaccineCentury@stocks@{'weight': 1}
VaccineCentury@investor@{'weight': 1}
VaccineCentury@money@{'weight': 1}
VaccineCentury@mutualfundssahihai@{'weight': 1}
VaccineCentury@investments@{'weight': 1}
VaccineCentury@invest@{'weight': 1}
VaccineCentury@sharemarket@{'weight': 1}
VaccineCentury@worldHealthOrganisation@{'weight': 1}
VaccineCentury@IndiaFightsCorona.@{'weight': 1}
VaccineCentury@indiafightscovid19together@{'weight': 1}
VaccineCentury@IREUEducation@{'weight': 1}
VaccineCentury@SudarsanPattnaik@{'weight': 1}
VaccineCentury@puri@{'weight': 1}
VaccineCentury@Hampi@{'weight': 1}
VaccineCentury@Modihaitohmumkinhai@{'weight': 3}
VaccineCentury@AIIMS@{'weight': 1}
VaccineCentury@AIIMSDelhi@{'weight': 1}
VaccineCentury@OneBillionVaccinated@{'weight': 1}
VaccineCentury@COVIDGroundZero@{'weight': 2}
VaccineCentury@CII4Health@{'weight': 2}
VaccineCentury@CIIAgainstCOVID@{'weight': 1}
VaccineCentury@CIIBlog@{'weight': 1}
VaccineCentury@Indiafirst@{'weight': 1}
VaccineCentury@AntmanirbharBharat@{'weight': 1}
VaccineCentury@NationFirst@{'weight': 1}
VaccineCentury@TeamIndia@{'weight': 1}
VaccineCentury@BharatBillionDoses@{'weight': 2}
VaccineCentury@OneBilliondoses@{'weight': 1}
VaccineCentury@largestVaccinationdrive@{'weight': 5}
VaccineCentury@ThankYou@{'weight': 2}
VaccineCentury@CallMyHealthAdvisor@{'weight': 1}
VaccineCentury@PMModi.@{'weight': 1}
VaccineCentury@COVID19,@{'weight': 1}
VaccineCentury@100croreVaccination@{'weight': 1}
VaccineCentury@bjpbareillymahanagar@{'weight': 1}
VaccineCentury@BJP4Braj@{'weight': 1}
VaccineCentury@BJP4UP@{'weight': 1}
VaccineCentury@BJP4IND@{'weight': 1}
VaccineCentury@Covovax@{'weight': 1}
VaccineCentury@COVID.@{'weight': 1}
VaccineCentury@VibrantLIveGujaratiNews@{'weight': 1}
VaccineCentury@VibrantGujarat@{'weight': 1}
VaccineCentury@gujarat@{'weight': 1}
VaccineCentury@Livenews@{'weight': 1}
VaccineCentury@newnews@{'weight': 1}
VaccineCentury@brekingnews@{'weight': 1}
VaccineCentury@viralvideo@{'weight': 1}
VaccineCentury@newtrand@{'weight': 1}
VaccineCentury@vibrantlive@{'weight': 1}
VaccineCentury@vblive@{'weight': 1}
VaccineCentury@pmo@{'weight': 2}
VaccineCentury@pm@{'weight': 1}
VaccineCentury@modi@{'weight': 1}
VaccineCentury@bjp@{'weight': 1}
VaccineCentury@BJPGUJARAT@{'weight': 1}
VaccineCentury@corona@{'weight': 1}
VaccineCentury@coronavar@{'weight': 1}
VaccineCentury@ahmedabad@{'weight': 1}
VaccineCentury@newvideo@{'weight': 1}
VaccineCentury@trndinvideo@{'weight': 1}
VaccineCentury@AtmanirbharBharat@{'weight': 8}
VaccineCentury@BJP4India@{'weight': 4}
VaccineCentury@yourviewsyournews@{'weight': 1}
VaccineCentury@top10stories@{'weight': 1}
VaccineCentury@china@{'weight': 1}
VaccineCentury@pakistan@{'weight': 1}
VaccineCentury@महाआंदोलन@{'weight': 1}
VaccineCentury@OnePluswatch@{'weight': 1}
VaccineCentury@ananyapanday@{'weight': 1}
VaccineCentury@Trump@{'weight': 1}
VaccineCentury@TruthSocial@{'weight': 1}
VaccineCentury@KOOOFTHEDAY@{'weight': 2}
VaccineCentury@kooindia@{'weight': 2}
VaccineCentury@AatmaNirbharBharat@{'weight': 1}
VaccineCentury@vaccineforall@{'weight': 2}
VaccineCentury@VaccineNationIsTheSolution@{'weight': 1}
VaccineCentury@rajumamodan@{'weight': 1}
VaccineCentury@जय_श्री_कृष्णा@{'weight': 1}
VaccineCentury@हरहरमहादेव@{'weight': 1}
VaccineCentury@जय_जगन्नाथ@{'weight': 1}
VaccineCentury@राजूममौदन@{'weight': 1}
VaccineCentury@राजू_ममौदन@{'weight': 1}
VaccineCentury@COVID19Vaccination@{'weight': 1}
VaccineCentury@YashAmanHospital@{'weight': 1}
VaccineCentury@healthcareinjodhpur@{'weight': 1}
VaccineCentury@HealthcareInRajasthan@{'weight': 1}
VaccineCentury@jodhpur@{'weight': 1}
VaccineCentury@rajasthan@{'weight': 1}
VaccineCentury@sijukuriyedamsreekumar@{'weight': 1}
VaccineCentury@visumexpresso@{'weight': 1}
VaccineCentury@visumexpressollp@{'weight': 1}
VaccineCentury@Congratulationsindia@{'weight': 1}
VaccineCentury@COVISHIELD@{'weight': 1}
VaccineCentury@Modihaintohmumkinhain.@{'weight': 1}
VaccineCentury@ThankYouPM@{'weight': 1}
VaccineCentury@Thankyoumodiji@{'weight': 1}
VaccineCentury@AatmanirbharBharat@{'weight': 1}
VaccineCentury@100x@{'weight': 1}
VaccineCentury@Coronawarriors@{'weight': 1}
VaccineCentury@milestone@{'weight': 4}
VaccineCentury@COVIDvaccine@{'weight': 1}
VaccineCentury@COVID-19@{'weight': 1}
VaccineCentury@narendramodiJi@{'weight': 1}
VaccineCentury@indiafightscorona@{'weight': 2}
VaccineCentury@LargestVaccineDrive!@{'weight': 2}
VaccineCentury@historic@{'weight': 1}
VaccineCentury@CovidVaccines@{'weight': 1}
VaccineCentury@Covaxin@{'weight': 1}
VaccineCentury@ONE_IN_6_MILLION@{'weight': 1}
VaccineCentury@NewProfilePic@{'weight': 1}
VaccineCentury@JaiHind@{'weight': 1}
VaccineCentury@Nagaland@{'weight': 1}
VaccineCentury@SabkoVaccineMuftVaccine@{'weight': 1}
VaccineCentury@Lar...”@{'weight': 1}
VaccineCentury@Done@{'weight': 1}
VaccineCentury@bigBillionDay@{'weight': 1}
VaccineCentury@GetVaccinatedNow@{'weight': 1}
VaccineCentury@FrontLineDoctors@{'weight': 1}
VaccineCentury@NAMO@{'weight': 1}
VaccineCentury@BJPFORINDIA@{'weight': 1}
VaccineCentury@BiharThanksModi@{'weight': 1}
VaccineCentury@COVID19.@{'weight': 1}
VaccineCentury@100CroresVaccine@{'weight': 1}
VaccineCentury@MODIGOVERNMENT@{'weight': 1}
VaccineCentury@modihaintohmumkinhain.@{'weight': 1}
VaccineCentury@WellDoneIndia@{'weight': 2}
VaccineCentury@COVID19Vaccine@{'weight': 1}
VaccineCentury@OneBillionDoses.@{'weight': 1}
VaccineCentury@100crvaccination@{'weight': 1}
VaccineCentury@UPCM@{'weight': 1}
VaccineCentury@AatmaNirbharBharat,@{'weight': 1}
VaccineCentury@TeamSP@{'weight': 2}
vaccination@vaccinated@{'weight': 5}
vaccination@covid19@{'weight': 4}
vaccination@NarendraModi@{'weight': 2}
vaccination@LargestVaccineDrive@{'weight': 5}
vaccination@100crorevaccination@{'weight': 2}
vaccination@1BillionDoses@{'weight': 2}
vaccination@IndiaFightsCorona@{'weight': 4}
vaccination@vaccinecentury@{'weight': 3}
vaccination@COVID19@{'weight': 7}
vaccination@Pune@{'weight': 2}
vaccination@Covid19@{'weight': 2}
vaccination@CAB@{'weight': 1}
vaccination@MaskUpPune@{'weight': 1}
vaccination@100crore@{'weight': 2}
vaccination@krsh_kmr@{'weight': 1}
vaccination@100CroreVaccination@{'weight': 7}
vaccination@vmukti@{'weight': 1}
vaccination@vaccine@{'weight': 4}
vaccination@vaccinedose@{'weight': 1}
vaccination@covid19solution@{'weight': 1}
vaccination@vaccines@{'weight': 3}
vaccination@CovidVaccine@{'weight': 1}
vaccination@Covid_19@{'weight': 2}
vaccination@SudarsanPattnaik@{'weight': 1}
vaccination@puri@{'weight': 1}
vaccination@Odisha@{'weight': 1}
vaccination@Hampi@{'weight': 1}
vaccination@India@{'weight': 5}
vaccination@COVIDGroundZero@{'weight': 1}
vaccination@CII4Health@{'weight': 1}
vaccination@CIIAgainstCOVID@{'weight': 1}
vaccination@CIIBlog@{'weight': 1}
vaccination@largestVaccinationdrive@{'weight': 3}
vaccination@Congratulationsindia@{'weight': 1}
vaccination@COVISHIELD@{'weight': 1}
vaccination@kooindia@{'weight': 1}
vaccination@100x@{'weight': 1}
vaccination@milestone@{'weight': 3}
vaccination@COVID@{'weight': 1}
vaccination@Unite2FightCorona@{'weight': 1}
vaccination@historic@{'weight': 1}
vaccination@OneBillionDoses@{'weight': 1}
vaccination@CovidVaccines@{'weight': 1}
vaccination@Covaxin@{'weight': 1}
vaccination@ONE_IN_6_MILLION@{'weight': 1}
vaccination@GetVaccinatedNow@{'weight': 1}
vaccination@FrontLineDoctors@{'weight': 1}
vaccination@NewIndia@{'weight': 1}
vaccination@CoWIN@{'weight': 1}
vaccinated@100CroreVaccination@{'weight': 1}
vaccinated@COVID19@{'weight': 1}
vaccinated@IndiaFightsCorona@{'weight': 1}
covid19@NarendraModi@{'weight': 3}
covid19@LargestVaccineDrive@{'weight': 4}
covid19@100crorevaccination@{'weight': 8}
covid19@1BillionDoses@{'weight': 2}
covid19@vaccine@{'weight': 2}
covid19@100Crore@{'weight': 1}
covid19@chinesevirus@{'weight': 1}
covid19@sabsebadastadium@{'weight': 1}
covid19@indvpak@{'weight': 1}
covid19@indiavspak@{'weight': 1}
covid19@WATCH:@{'weight': 1}
covid19@BREAKING@{'weight': 1}
covid19@BreakingNews@{'weight': 1}
covid19@PMModi@{'weight': 1}
covid19@India@{'weight': 3}
covid19@SII@{'weight': 1}
covid19@vaccinecentury@{'weight': 35}
covid19@narendramodi@{'weight': 18}
covid19@amitshah@{'weight': 4}
covid19@vaccines@{'weight': 1}
covid19@COVID-19?@{'weight': 1}
covid19@vaccineswork@{'weight': 1}
covid19@vaccinesforeveryone@{'weight': 1}
covid19@narendermodi@{'weight': 1}
covid19@amishah@{'weight': 1}
covid19@madeinindia@{'weight': 1}
covid19@media@{'weight': 1}
covid19@fakenews@{'weight': 1}
covid19@mindcontrol@{'weight': 1}
covid19@jammuandkashmir@{'weight': 1}
covid19@vaccineoptimism@{'weight': 2}
covid19@china@{'weight': 2}
covid19@coronavirus@{'weight': 1}
covid19@VaccineDrive@{'weight': 1}
covid19@largestvaccinedrive@{'weight': 7}
covid19@kerala@{'weight': 1}
covid19@COVID19@{'weight': 2}
covid19@indiafightscorona@{'weight': 2}
covid19@100crore@{'weight': 1}
covid19@100CroreVaccination@{'weight': 3}
covid19@vmukti@{'weight': 1}
covid19@vaccinedose@{'weight': 1}
covid19@covid19solution@{'weight': 1}
covid19@vaccineforall@{'weight': 2}
covid19@pmo@{'weight': 1}
covid19@longestvaccinedrive@{'weight': 1}
covid19@largestvaccinedri@{'weight': 1}
covid19@successful@{'weight': 1}
covid19@india@{'weight': 5}
covid19@onebilliondoses@{'weight': 1}
covid19@WHO@{'weight': 1}
covid19@worldHealthOrganisation@{'weight': 1}
covid19@Vaidyamrit@{'weight': 1}
covid19@modihaintohmumkinhain@{'weight': 1}
covid19@vaccinationdrive@{'weight': 1}
covid19@covidvaccinateddone✌️@{'weight': 1}
covid19@sijukuriyedamsreekumar@{'weight': 1}
covid19@visumexpresso@{'weight': 1}
covid19@visumexpressollp@{'weight': 1}
covid19@IndiaFightsCorona@{'weight': 1}
covid19@Covid@{'weight': 1}
covid19@NEW_INDIA@{'weight': 1}
covid19@vavvineforall@{'weight': 1}
covid19@pmmodi@{'weight': 1}
covid19@unite2fightcorona@{'weight': 1}
covid19@modihaintohmumkinhain.@{'weight': 1}
covid19@koooftheday@{'weight': 1}
covid19@drugsnotcool@{'weight': 1}
NarendraModi@LargestVaccineDrive@{'weight': 3}
NarendraModi@100crorevaccination@{'weight': 3}
NarendraModi@1BillionDoses@{'weight': 2}
NarendraModi@QuotableQuotes@{'weight': 1}
NarendraModi@vaccinations.@{'weight': 1}
NarendraModi@PMModi@{'weight': 5}
NarendraModi@100CroreVaccination@{'weight': 13}
NarendraModi@COVID19@{'weight': 5}
NarendraModi@Covid19Vaccination@{'weight': 5}
NarendraModi@Tricolor@{'weight': 2}
NarendraModi@SpiceJet@{'weight': 1}
NarendraModi@vaccinecentury@{'weight': 2}
NarendraModi@IndiaFightsCorona.@{'weight': 1}
NarendraModi@India@{'weight': 3}
NarendraModi@COVID@{'weight': 2}
NarendraModi@Indiafirst@{'weight': 1}
NarendraModi@koooftheday@{'weight': 1}
NarendraModi@kooforindia@{'weight': 1}
NarendraModi@AntmanirbharBharat@{'weight': 1}
NarendraModi@NationFirst@{'weight': 1}
NarendraModi@100CroreVaccinations@{'weight': 1}
NarendraModi@AtmanirbharBharat@{'weight': 4}
NarendraModi@Covid19@{'weight': 7}
NarendraModi@india@{'weight': 4}
NarendraModi@मोदी_है_तो_मुमकिन_है@{'weight': 4}
NarendraModi@BJP4India@{'weight': 4}
NarendraModi@largestvaccinedrive@{'weight': 3}
NarendraModi@ModiHaiToMumkinHai@{'weight': 1}
NarendraModi@AatmanirbharBharat@{'weight': 1}
NarendraModi@NewIndia@{'weight': 1}
LargestVaccineDrive@100crorevaccination@{'weight': 5}
LargestVaccineDrive@1BillionDoses@{'weight': 2}
LargestVaccineDrive@Jharkhand’s@{'weight': 1}
LargestVaccineDrive@COVID@{'weight': 13}
LargestVaccineDrive@UttarPradesh@{'weight': 1}
LargestVaccineDrive@Vaccine@{'weight': 2}
LargestVaccineDrive@COVID19@{'weight': 10}
LargestVaccineDrive@IndiaFightsCorona@{'weight': 11}
LargestVaccineDrive@Unite2FightCorona@{'weight': 7}
LargestVaccineDrive@AndamanandNicobar@{'weight': 1}
LargestVaccineDrive@vaccinecentury#narendramodi@{'weight': 1}
LargestVaccineDrive@narendramodi@{'weight': 2}
LargestVaccineDrive@vaccinecentury@{'weight': 3}
LargestVaccineDrive@unite2fightcorona@{'weight': 2}
LargestVaccineDrive@Odisha@{'weight': 2}
LargestVaccineDrive@Haryana@{'weight': 2}
LargestVaccineDrive@Mizoram@{'weight': 1}
LargestVaccineDrive@Gujarat@{'weight': 1}
LargestVaccineDrive@100CroreVaccination@{'weight': 13}
LargestVaccineDrive@India@{'weight': 4}
