pollution@narendramodi@{'weight': 2}
pollution@congress@{'weight': 1}
pollution@hindus@{'weight': 1}
pollution@ramayan@{'weight': 1}
pollution@bhrat@{'weight': 1}
pollution@rahulgandhi@{'weight': 1}
pollution@t20worldcup@{'weight': 1}
pollution@enviroment@{'weight': 1}
pollution@economy@{'weight': 1}
pollution@natureisthebest@{'weight': 1}
pollution@koooftheday@{'weight': 3}
pollution@kooindia@{'weight': 2}
pollution@kashmir@{'weight': 1}
pollution@yogi@{'weight': 1}
pollution@environment@{'weight': 36}
pollution@nature@{'weight': 16}
pollution@India@{'weight': 1}
pollution@AirPollution@{'weight': 2}
pollution@missionforearth@{'weight': 1}
pollution@ME@{'weight': 1}
pollution@Greenhousegas@{'weight': 1}
pollution@GreenhouseGas@{'weight': 1}
pollution@greenhouse@{'weight': 2}
pollution@yourviewsyournews@{'weight': 1}
pollution@news@{'weight': 1}
pollution@updates@{'weight': 1}
pollution@ban@{'weight': 1}
pollution@Diwali,@{'weight': 1}
pollution@Chhath@{'weight': 1}
pollution@Christmas@{'weight': 1}
pollution@crackers@{'weight': 1}
pollution@pollutionfreediwali@{'weight': 1}
pollution@pollutionfree@{'weight': 2}
pollution@climatechange@{'weight': 15}
pollution@kooforindia@{'weight': 3}
pollution@Australia@{'weight': 1}
pollution@netzero@{'weight': 2}
pollution@NetZero2050@{'weight': 1}
pollution@NetZeroBy2050@{'weight': 1}
pollution@ScottMorrison@{'weight': 1}
pollution@GlobalWarming@{'weight': 3}
pollution@carbon@{'weight': 13}
pollution@waterpollution@{'weight': 1}
pollution@plasticpollution@{'weight': 3}
pollution@water@{'weight': 16}
pollution@cleanwater@{'weight': 2}
pollution@pollutionfreefree@{'weight': 1}
pollution@savetheplanet@{'weight': 8}
pollution@oceanpollution@{'weight': 1}
pollution@zerowaste@{'weight': 6}
pollution@stoppollution@{'weight': 1}
pollution@sustainability@{'weight': 12}
pollution@globalwarming@{'weight': 8}
pollution@savetheearth@{'weight': 2}
pollution@savewater@{'weight': 1}
pollution@endplasticpollution@{'weight': 1}
pollution@PlasticWaste:@{'weight': 1}
pollution@China@{'weight': 1}
pollution@ReadSelective@{'weight': 2}
pollution@stubble@{'weight': 2}
pollution@Haryana@{'weight': 2}
pollution@who@{'weight': 1}
pollution@airhealth@{'weight': 1}
pollution@health@{'weight': 9}
pollution@mentor@{'weight': 1}
pollution@coach@{'weight': 1}
pollution@saveair@{'weight': 1}
pollution@koo@{'weight': 1}
pollution@koofortheday@{'weight': 1}
pollution@WHO@{'weight': 1}
pollution@india@{'weight': 12}
pollution@Koo@{'weight': 1}
pollution@rekoo@{'weight': 2}
pollution@pollutedcity@{'weight': 1}
pollution@karmactive@{'weight': 2}
pollution@mussels@{'weight': 1}
pollution@mollusks@{'weight': 1}
pollution@saveourplanet@{'weight': 1}
pollution@marinelife@{'weight': 1}
pollution@plasticfree@{'weight': 6}
pollution@noplastic@{'weight': 1}
pollution@plasticban@{'weight': 1}
pollution@microplastic@{'weight': 1}
pollution@oceancleanup@{'weight': 1}
pollution@habitat@{'weight': 1}
pollution@plymouth@{'weight': 1}
pollution@oceanlove@{'weight': 1}
pollution@noplanetb@{'weight': 1}
pollution@protecttheocean@{'weight': 1}
pollution@saveourseas@{'weight': 1}
pollution@saveouroceans@{'weight': 1}
pollution@oceanlover@{'weight': 1}
pollution@oceanaddict@{'weight': 1}
pollution@saveocean@{'weight': 1}
pollution@firecrackers@{'weight': 1}
pollution@Chandigarh@{'weight': 1}
pollution@greenearth@{'weight': 10}
pollution@powerplant@{'weight': 1}
pollution@coal@{'weight': 1}
pollution@coalmining@{'weight': 1}
pollution@electricity@{'weight': 2}
pollution@power@{'weight': 1}
pollution@carbonfootprint@{'weight': 1}
pollution@carbonneutral@{'weight': 1}
pollution@thermalpowerplant@{'weight': 2}
pollution@greenenergy@{'weight': 1}
pollution@solarenergy@{'weight': 1}
pollution@sustainableenergy@{'weight': 1}
pollution@environmental@{'weight': 1}
pollution@art@{'weight': 2}
pollution@videoedits@{'weight': 1}
pollution@edits@{'weight': 1}
pollution@naturelover@{'weight': 1}
pollution@videocreator@{'weight': 1}
pollution@videoarte@{'weight': 1}
pollution@artwork@{'weight': 1}
pollution@windenergy@{'weight': 1}
pollution@digitalart@{'weight': 1}
pollution@artofnature@{'weight': 1}
pollution@artivism@{'weight': 1}
pollution@ecoart@{'weight': 1}
pollution@ClimateCrisis@{'weight': 1}
pollution@universityofchicago@{'weight': 1}
pollution@worldheartday@{'weight': 1}
pollution@heart@{'weight': 1}
pollution@heartday@{'weight': 1}
pollution@healthyheart@{'weight': 1}
pollution@advindhealthcare@{'weight': 6}
pollution@pollutionmask@{'weight': 7}
pollution@aqi@{'weight': 5}
pollution@airquality@{'weight': 6}
pollution@badair@{'weight': 5}
pollution@cleanair@{'weight': 5}
pollution@breathe@{'weight': 4}
pollution@antipollutionmask@{'weight': 4}
pollution@facemasks@{'weight': 5}
pollution@facemask@{'weight': 6}
pollution@DelhiAirPollution@{'weight': 2}
pollution@Delhipollution@{'weight': 3}
pollution@N95masks@{'weight': 3}
pollution@N99masks@{'weight': 3}
pollution@N99Respirator@{'weight': 2}
pollution@N95respirator@{'weight': 1}
pollution@antipollutionmasks@{'weight': 4}
pollution@covidmask@{'weight': 1}
pollution@firstfilm@{'weight': 1}
pollution@shortfilm@{'weight': 1}
pollution@motherearth@{'weight': 1}
pollution@climate@{'weight': 7}
pollution@climatechangeisreal@{'weight': 4}
pollution@saveplanetearth@{'weight': 1}
pollution@planttrees@{'weight': 1}
pollution@savetrees@{'weight': 1}
pollution@goa@{'weight': 1}
pollution@job@{'weight': 1}
pollution@employment@{'weight': 1}
pollution@Philosophy@{'weight': 1}
pollution@control@{'weight': 1}
pollution@organic@{'weight': 8}
pollution@agriculture@{'weight': 10}
pollution@Ocean@{'weight': 11}
pollution@WaterPollution@{'weight': 13}
pollution@definition@{'weight': 12}
pollution@development@{'weight': 1}
pollution@waste@{'weight': 2}
pollution@management@{'weight': 1}
pollution@ecological@{'weight': 1}
pollution@population@{'weight': 1}
pollution@masks@{'weight': 6}
pollution@airpurifiers@{'weight': 2}
pollution@airpurification@{'weight': 1}
pollution@indiapollution@{'weight': 1}
pollution@likesforlikes@{'weight': 1}
pollution@follow@{'weight': 1}
pollution@worldozoneday@{'weight': 2}
pollution@ozone@{'weight': 2}
pollution@ozoneday@{'weight': 2}
pollution@earth@{'weight': 10}
pollution@ozonelayer.@{'weight': 1}
pollution@mother_earth@{'weight': 1}
pollution@ozonelayerday@{'weight': 1}
pollution@ozoneday2021@{'weight': 1}
pollution@internationalozoneday@{'weight': 1}
pollution@worldozonedayduty@{'weight': 1}
pollution@protectozone@{'weight': 1}
pollution@savetheozonelayer@{'weight': 1}
pollution@diwali@{'weight': 1}
pollution@iit@{'weight': 1}
pollution@unicef@{'weight': 1}
pollution@lead@{'weight': 1}
pollution@airpurificati@{'weight': 1}
pollution@Meghalaya@{'weight': 1}
pollution@foodhabits@{'weight': 1}
pollution@hairthinning.@{'weight': 1}
pollution@Advindhealthcare@{'weight': 1}
pollution@antipollution@{'weight': 1}
pollution@N95mask@{'weight': 1}
pollution@N99mask@{'weight': 1}
pollution@madhubani@{'weight': 1}
pollution@plastic@{'weight': 6}
pollution@FFI@{'weight': 4}
pollution@savelife@{'weight': 2}
pollution@pollution@{'weight': 1}
pollution@climateemergency@{'weight': 4}
pollution@climatecrisis@{'weight': 4}
pollution@conservation@{'weight': 3}
pollution@IITDelhi@{'weight': 1}
pollution@IITBombay:@{'weight': 1}
pollution@Mumbai@{'weight': 2}
pollution@SAVEENVIRONMENTSAVENATURESAVEEARTHFORFUTURE@{'weight': 1}
pollution@wildlife@{'weight': 2}
pollution@wildfires@{'weight': 1}
pollution@plastics@{'weight': 1}
pollution@Environment@{'weight': 2}
pollution@GreenPlanet@{'weight': 1}
pollution@Juhu@{'weight': 1}
pollution@juhubeach@{'weight': 1}
pollution@Yamuna@{'weight': 2}
pollution@Wazirabad@{'weight': 1}
pollution@Okhla@{'weight': 1}
pollution@Delhi,@{'weight': 1}
pollution@river@{'weight': 1}
pollution@MMLP@{'weight': 1}
pollution@freight-cost,@{'weight': 1}
pollution@congestion@{'weight': 1}
pollution@Argentina@{'weight': 1}
pollution@youngexplorer!!@{'weight': 1}
pollution@River@{'weight': 2}
pollution@riverpollution@{'weight': 1}
pollution@pesticides@{'weight': 1}
pollution@comics@{'weight': 1}
pollution@Congress@{'weight': 1}
pollution@prestitutes@{'weight': 1}
pollution@media@{'weight': 1}
pollution@pre-schoollearning@{'weight': 1}
pollution@UttarPradesh@{'weight': 1}
pollution@SupremeCourt@{'weight': 1}
pollution@Narendramodi@{'weight': 1}
pollution@delhi@{'weight': 2}
pollution@no2level@{'weight': 1}
pollution@lockdown@{'weight': 3}
pollution@sociostory@{'weight': 1}
pollution@diwalifestiveseason@{'weight': 1}
pollution@Thread@{'weight': 1}
pollution@jute@{'weight': 1}
pollution@biodegradable@{'weight': 1}
pollution@Stopplastic@{'weight': 1}
pollution@GNIDACares@{'weight': 1}
pollution@nationfirst@{'weight': 1}
pollution@swachabharatavhiyan@{'weight': 1}
pollution@digitalindia@{'weight': 1}
pollution@indian@{'weight': 1}
pollution@cleanindia@{'weight': 1}
pollution@science@{'weight': 1}
pollution@chemicals@{'weight': 1}
pollution@InternationalPlasticBagFreeDay@{'weight': 1}
pollution@jaipurcity@{'weight': 1}
pollution@Plantation@{'weight': 1}
pollution@adoptplant@{'weight': 1}
pollution@Plant@{'weight': 1}
pollution@trees;@{'weight': 1}
pollution@COVID19@{'weight': 1}
pollution@WATCH@{'weight': 1}
pollution@Yamuna.@{'weight': 1}
pollution@Delhi‘s@{'weight': 1}
pollution@KalindiKunj@{'weight': 1}
pollution@YamunaRiver@{'weight': 1}
pollution@savenature@{'weight': 3}
pollution@GoGreen@{'weight': 3}
pollution@video@{'weight': 2}
pollution@greenhouseeffect@{'weight': 1}
pollution@puc@{'weight': 1}
pollution@format@{'weight': 1}
pollution@road@{'weight': 1}
pollution@Transport@{'weight': 1}
pollution@Certificate@{'weight': 1}
pollution@vehicles@{'weight': 1}
pollution@service@{'weight': 1}
pollution@document@{'weight': 1}
pollution@information@{'weight': 1}
pollution@compliance@{'weight': 1}
pollution@authority@{'weight': 1}
pollution@permit@{'weight': 1}
pollution@Pollutioncontrol@{'weight': 1}
pollution@CommerceNewsGuruji@{'weight': 1}
pollution@theconsequentials@{'weight': 1}
pollution@tcqtheconsequentials@{'weight': 1}
pollution@green@{'weight': 6}
pollution@demandgap@{'weight': 1}
pollution@frameworks@{'weight': 1}
pollution@circulareconomy@{'weight': 1}
pollution@greenproducts@{'weight': 1}
pollution@climateeconomy@{'weight': 1}
pollution@energy@{'weight': 1}
pollution@carboneconomy@{'weight': 1}
pollution@emission@{'weight': 1}
pollution@evehicles@{'weight': 1}
pollution@cenent@{'weight': 1}
pollution@Meghalaya|@{'weight': 1}
pollution@northeast@{'weight': 1}
pollution@tnec@{'weight': 1}
pollution@seasnot@{'weight': 1}
pollution@pollutioncontrol@{'weight': 1}
pollution@recycling@{'weight': 1}
pollution@ecofriendly@{'weight': 7}
pollution@recycle@{'weight': 6}
pollution@toxicfoam@{'weight': 1}
pollution@Yamunariver@{'weight': 1}
pollution@KalindiKunj.@{'weight': 1}
pollution@WorldEnviromentDay@{'weight': 1}
pollution@protectearth@{'weight': 1}
pollution@विश्व_पर्यावरण_दिवस@{'weight': 1}
pollution@कू@{'weight': 1}
pollution@up@{'weight': 1}
pollution@UPCM@{'weight': 1}
pollution@UPGovt@{'weight': 1}
pollution@noisepollution@{'weight': 1}
pollution@climateaction@{'weight': 3}
pollution@sustainable@{'weight': 5}
pollution@fridaysforfuture@{'weight': 3}
pollution@climatestrike@{'weight': 3}
pollution@covid@{'weight': 4}
pollution@sustainableliving@{'weight': 5}
pollution@climatejustice@{'weight': 3}
pollution@eco@{'weight': 5}
pollution@WorldBicycleDay🚴🏻\u200d♀️@{'weight': 2}
pollution@cycling@{'weight': 2}
pollution@जागतिक_सायकल_दिन@{'weight': 2}
pollution@vegan@{'weight': 2}
pollution@gretathunberg@{'weight': 2}
pollution@earthday@{'weight': 1}
pollution@bhfyp@{'weight': 1}
pollution@instagram@{'weight': 2}
pollution@EnvironmentDay@{'weight': 1}
pollution@SavePlanetEarth@{'weight': 1}
pollution@MotherEarth@{'weight': 1}
pollution@igtv@{'weight': 1}
pollution@watch@{'weight': 1}
pollution@share@{'weight': 1}
pollution@WorldEnvironmentDay@{'weight': 1}
pollution@GenerationRestoration@{'weight': 1}
pollution@DhartiKaDil@{'weight': 1}
pollution@EcosystemRestoration@{'weight': 1}
pollution@staysafe@{'weight': 1}
pollution@love@{'weight': 3}
pollution@protection@{'weight': 1}
pollution@trees@{'weight': 2}
pollution@children@{'weight': 1}
pollution@naturelovers@{'weight': 1}
pollution@covidbodiesinganga@{'weight': 1}
pollution@diseasecontrol#covid19@{'weight': 1}
pollution@tjreattoseaspecies@{'weight': 1}
pollution@stopdumping@{'weight': 1}
pollution@environmentallyfriendly@{'weight': 2}
pollution@photography@{'weight': 2}
pollution@reuse@{'weight': 2}
pollution@naturephotography@{'weight': 1}
pollution@ecology@{'weight': 1}
pollution@ar@{'weight': 1}
pollution@SriLanka‘s@{'weight': 1}
pollution@acidrains@{'weight': 1}
pollution@nitrogendioxide@{'weight': 1}
pollution@Singapore-flagged@{'weight': 1}
pollution@Colombo@{'weight': 1}
pollution@China’s@{'weight': 1}
pollution@carbonemissions.@{'weight': 1}
pollution@5G@{'weight': 1}
pollution@quadruple@{'weight': 1}
pollution@Bajali@{'weight': 1}
pollution@Pathsala@{'weight': 1}
pollution@covid19@{'weight': 1}
pollution@BombayHighCourt@{'weight': 1}
pollution@Maharashtra@{'weight': 1}
pollution@furnaces,@{'weight': 1}
pollution@Mumbai,@{'weight': 1}
pollution@Pune,@{'weight': 1}
pollution@Nagpur@{'weight': 1}
pollution@Aurangabad.@{'weight': 1}
pollution@dallake@{'weight': 1}
pollution@lawa@{'weight': 1}
pollution@एक्वालाइनभूंगरु@{'weight': 1}
pollution@पानीकीखेती@{'weight': 1}
pollution@aqualinebhungru@{'weight': 1}
pollution@Karnataka:@{'weight': 1}
pollution@Mottanallurulake@{'weight': 1}
pollution@Anekal@{'weight': 1}
pollution@Bengaluru,@{'weight': 1}
pollution@saveanimals@{'weight': 1}
pollution@fish@{'weight': 1}
pollution@mothersday@{'weight': 1}
pollution@happymothersday@{'weight': 1}
pollution@mother@{'weight': 1}
pollution@healthcare@{'weight': 1}
pollution@worldhealthorganization@{'weight': 1}
pollution@followus@{'weight': 1}
pollution@wellprotected@{'weight': 1}
pollution@maskon@{'weight': 1}
pollution@airpurifier@{'weight': 1}
pollution@madeinindia@{'weight': 1}
pollution@healthlifestyle@{'weight': 1}
pollution@healthy@{'weight': 1}
Diwali@Deepavali@{'weight': 1}
Diwali@Deepawali@{'weight': 1}
Diwali@HappyDiwali@{'weight': 1}
Diwali@HappyDeepavali@{'weight': 1}
Diwali@HappyDeepawali@{'weight': 1}
Diwali@Culture@{'weight': 1}
Diwali@Hindu@{'weight': 3}
Diwali@Hinduism@{'weight': 1}
Diwali@AstrologyMagic@{'weight': 1}
Diwali@Delhi@{'weight': 1}
Diwali@Diwali2021@{'weight': 2}
Diwali@airpollution@{'weight': 1}
Diwali@gogreen@{'weight': 1}
Diwali@saveearth@{'weight': 1}
Diwali@alert@{'weight': 1}
Diwali@Cracker@{'weight': 2}
Diwali@Pollution@{'weight': 3}
Diwali@fest...”@{'weight': 1}
Diwali@festival@{'weight': 1}
Diwali@Indian@{'weight': 1}
Diwali@subsidizes@{'weight': 1}
Diwali@Beef@{'weight': 1}
Diwali@crackers.@{'weight': 1}
Diwali@secularism.@{'weight': 1}
Diwali@environment@{'weight': 1}
Diwali@nature@{'weight': 1}
Diwali@India@{'weight': 1}
Diwali@AirPollution@{'weight': 1}
Diwali@missionforearth@{'weight': 1}
Diwali@ME@{'weight': 1}
Diwali@Kejriwal@{'weight': 1}
Deepavali@Deepawali@{'weight': 1}
Deepavali@HappyDiwali@{'weight': 1}
Deepavali@HappyDeepavali@{'weight': 1}
Deepavali@HappyDeepawali@{'weight': 1}
Deepavali@Culture@{'weight': 1}
Deepavali@Hindu@{'weight': 1}
Deepavali@Hinduism@{'weight': 1}
Deepavali@AstrologyMagic@{'weight': 1}
Deepawali@HappyDiwali@{'weight': 1}
Deepawali@HappyDeepavali@{'weight': 1}
Deepawali@HappyDeepawali@{'weight': 1}
Deepawali@Culture@{'weight': 1}
Deepawali@Hindu@{'weight': 1}
Deepawali@Hinduism@{'weight': 1}
Deepawali@AstrologyMagic@{'weight': 1}
HappyDiwali@HappyDeepavali@{'weight': 1}
HappyDiwali@HappyDeepawali@{'weight': 1}
HappyDiwali@Culture@{'weight': 1}
HappyDiwali@Hindu@{'weight': 1}
HappyDiwali@Hinduism@{'weight': 1}
HappyDiwali@AstrologyMagic@{'weight': 1}
HappyDeepavali@HappyDeepawali@{'weight': 1}
HappyDeepavali@Culture@{'weight': 1}
HappyDeepavali@Hindu@{'weight': 1}
HappyDeepavali@Hinduism@{'weight': 1}
HappyDeepavali@AstrologyMagic@{'weight': 1}
HappyDeepawali@Culture@{'weight': 1}
HappyDeepawali@Hindu@{'weight': 1}
HappyDeepawali@Hinduism@{'weight': 1}
HappyDeepawali@AstrologyMagic@{'weight': 1}
Culture@Hindu@{'weight': 1}
Culture@Hinduism@{'weight': 1}
Culture@AstrologyMagic@{'weight': 1}
Hindu@Hinduism@{'weight': 1}
Hindu@AstrologyMagic@{'weight': 1}
Hindu@Cracker@{'weight': 2}
Hindu@Pollution@{'weight': 2}
Hindu@fest...”@{'weight': 1}
Hindu@festival@{'weight': 1}
Hinduism@AstrologyMagic@{'weight': 1}
Pollution@DelhiNCR@{'weight': 3}
Pollution@India@{'weight': 3}
Pollution@Delhi@{'weight': 6}
Pollution@airpollution@{'weight': 1}
Pollution@NewDelhi@{'weight': 1}
Pollution@gopalrai@{'weight': 1}
Pollution@Cracker@{'weight': 2}
Pollution@fest...”@{'weight': 1}
Pollution@festival@{'weight': 1}
Pollution@Crackers@{'weight': 1}
Pollution@Jago@{'weight': 1}
Pollution@India?@{'weight': 1}
Pollution@thursdayvibes@{'weight': 1}
Pollution@World@{'weight': 2}
Pollution@Clean@{'weight': 1}
Pollution@Green.@{'weight': 1}
Pollution@aleptt@{'weight': 1}
Pollution@worldstatisticsday@{'weight': 1}
Pollution@plasticpollution@{'weight': 2}
Pollution@nopollution@{'weight': 1}
Pollution@cleanscienceandtechnology@{'weight': 1}
Pollution@clean@{'weight': 1}
Pollution@india@{'weight': 1}
Pollution@surroundings@{'weight': 1}
Pollution@pollutioncontrol@{'weight': 1}
Pollution@prideinindia@{'weight': 1}
Pollution@koos@{'weight': 1}
Pollution@kooindia@{'weight': 1}
Pollution@koooftheday@{'weight': 1}
Pollution@kooforindia@{'weight': 1}
Pollution@koorevolution@{'weight': 1}
Pollution@DelhiRains@{'weight': 1}
Pollution@DelhiPollution@{'weight': 1}
Pollution@Smog@{'weight': 1}
Pollution@AirPollution@{'weight': 5}
Pollution@Punjab@{'weight': 1}
Pollution@ReadSelective@{'weight': 1}
Pollution@https://www.aninews.in/news/national/general-news/farmers-in-punjabs-bathinda-burn-stubble-say-not-left-with-any-other-choice20211014054754 href=/tag/.YWfAMs-v4Qg.twitter>#.YWfAMs-v4Qg.twitter@{'weight': 1}
Pollution@ArvindKejriwal@{'weight': 1}
Pollution@Environment@{'weight': 6}
Pollution@Waterfall@{'weight': 1}
Pollution@JCI@{'weight': 1}
Pollution@StubbleBurninginIndia@{'weight': 1}
Pollution@ClimateChange@{'weight': 4}
Pollution@NCR@{'weight': 1}
Pollution@NitiAayog@{'weight': 1}
Pollution@ShoonyaCampaign@{'weight': 1}
Pollution@RMI@{'weight': 1}
Pollution@Beach@{'weight': 1}
Pollution@Indians@{'weight': 1}
Pollution@Hindustan@{'weight': 1}
Pollution@GlobalWarming@{'weight': 2}
Pollution@wildfires@{'weight': 1}
Pollution@ClimateCrisis@{'weight': 1}
Pollution@Bolivia’s@{'weight': 1}
Pollution@Poopo@{'weight': 1}
Pollution@SaveEarthSaveLives🇮🇳@{'weight': 1}
Pollution@Climatechange@{'weight': 1}
Pollution@GreenPlanet@{'weight': 2}
Pollution@Carbon@{'weight': 1}
Pollution@Wildlife@{'weight': 1}
Pollution@AdManKejriwal@{'weight': 1}
Pollution@Politicalfraternity@{'weight': 1}
Pollution@Employment@{'weight': 1}
Pollution@Contractteachers@{'weight': 1}
Pollution@Schooldropouts@{'weight': 1}
Pollution@Contractlabours@{'weight': 1}
Pollution@Dirtiest@{'weight': 1}
Pollution@Water@{'weight': 2}
Pollution@Supply@{'weight': 1}
Pollution@Huge@{'weight': 1}
Pollution@DTC@{'weight': 1}
Pollution@Jalboard@{'weight': 1}
Pollution@freebies@{'weight': 1}
Pollution@Kejriwal@{'weight': 1}
Pollution@plasticbagfreeday@{'weight': 1}
Pollution@plasticfreeforthesea@{'weight': 1}
Pollution@bag@{'weight': 1}
Pollution@VidwathApp@{'weight': 1}
Pollution@VidwathMithra@{'weight': 1}
Pollution@Vidwath@{'weight': 1}
Pollution@Mumbai@{'weight': 2}
Pollution@pollutionfreeplanet@{'weight': 1}
Pollution@essaywriting@{'weight': 1}
Pollution@watercrises@{'weight': 1}
Pollution@gkwebsite_gk@{'weight': 1}
Pollution@gk_in_hindi@{'weight': 1}
Pollution@Essayforkids@{'weight': 1}
Pollution@education👍@{'weight': 1}
Pollution@educationisarightnotaprivilege@{'weight': 1}
Pollution@educationforlife@{'weight': 1}
Pollution@EducationADDA@{'weight': 1}
Pollution@educationforall.@{'weight': 1}
Pollution@Recycling@{'weight': 1}
Pollution@Economy@{'weight': 1}
Pollution@News@{'weight': 1}
Pollution@TechNews@{'weight': 1}
Pollution@Greening@{'weight': 1}
Pollution@States@{'weight': 1}
Pollution@Sustainable@{'weight': 1}
Pollution@Wastewater@{'weight': 1}
Pollution@Energy@{'weight': 1}
Pollution@Conservation@{'weight': 1}
Pollution@Renewable@{'weight': 1}
Pollution@IndustrialParks@{'weight': 1}
Pollution@CircularEconomy@{'weight': 1}
Pollution@SDGs@{'weight': 1}
Pollution@TreeTheNatureSolution🌱🌳@{'weight': 1}
Pollution@SHADE🌳@{'weight': 1}
Pollution@RAIN🌳@{'weight': 1}
Pollution@AIR@{'weight': 1}
Pollution@climatecrises@{'weight': 2}
Pollution@climatechanges@{'weight': 2}
Pollution@geethikavenkatesn@{'weight': 1}
Pollution@GeethikaVenkatesan@{'weight': 1}
Pollution@youngwarrior@{'weight': 1}
Pollution@voiceforhumanity@{'weight': 1}
Pollution@COVID19@{'weight': 1}
Pollution@Bengaluru@{'weight': 1}
Pollution@ICMR@{'weight': 1}
Pollution@update@{'weight': 1}
Pollution@GangaRiver@{'weight': 1}
Pollution@DeadBodies@{'weight': 1}
Pollution@SikdarSampriti@{'weight': 1}
Pollution@journalistsampriti@{'weight': 1}
Pollution@Coronavirus@{'weight': 1}
Pollution@Covid19@{'weight': 1}
Pollution@lockdown@{'weight': 1}
DelhiNCR@India@{'weight': 3}
DelhiNCR@Delhi@{'weight': 2}
DelhiNCR@Smog@{'weight': 2}
DelhiNCR@DelhiNCR@{'weight': 1}
DelhiNCR@AirPollution@{'weight': 2}
India@environment@{'weight': 1}
India@nature@{'weight': 1}
India@Diwali2021@{'weight': 1}
India@AirPollution@{'weight': 2}
India@missionforearth@{'weight': 1}
India@ME@{'weight': 1}
India@Delhi@{'weight': 1}
India@Smog@{'weight': 1}
India@Hindustan@{'weight': 1}
Delhi@airpollution@{'weight': 6}
Delhi@NewDelhi@{'weight': 2}
Delhi@gopalrai@{'weight': 1}
Delhi@Diwali2021@{'weight': 1}
Delhi@gogreen@{'weight': 4}
Delhi@saveearth@{'weight': 3}
Delhi@alert@{'weight': 1}
Delhi@ArvindKejriwal@{'weight': 5}
Delhi@Capitalofindia@{'weight': 1}
Delhi@DelhiRains@{'weight': 1}
Delhi@DelhiPollution@{'weight': 1}
Delhi@Smog@{'weight': 1}
Delhi@AirPollution@{'weight': 1}
Delhi@greenearth@{'weight': 3}
Delhi@worldheartday@{'weight': 1}
Delhi@heart@{'weight': 1}
Delhi@heartday@{'weight': 1}
Delhi@healthyheart@{'weight': 1}
Delhi@india@{'weight': 3}
Delhi@advindhealthcare@{'weight': 3}
Delhi@pollutionmask@{'weight': 3}
Delhi@aqi@{'weight': 3}
Delhi@airquality@{'weight': 3}
Delhi@badair@{'weight': 3}
Delhi@cleanair@{'weight': 3}
Delhi@breathe@{'weight': 3}
Delhi@antipollutionmask@{'weight': 3}
Delhi@facemasks@{'weight': 3}
Delhi@facemask@{'weight': 3}
Delhi@DelhiAirPollution@{'weight': 2}
Delhi@Delhipollution@{'weight': 2}
Delhi@N95masks@{'weight': 2}
Delhi@N99masks@{'weight': 2}
Delhi@N99Respirator@{'weight': 1}
Delhi@N95respirator@{'weight': 1}
Delhi@antipollutionmasks@{'weight': 2}
Delhi@covidmask@{'weight': 1}
Delhi@NCR@{'weight': 1}
Delhi@diwali@{'weight': 1}
